Customer_ID,Date,Day_Of_Week,Trip_Type,Time_Of_Day,Start_Lat,Start_Lon,End_Lat,End_Lon,Distance_KM,Travel_Time_Minutes
43,2023-03-07,Tuesday,Office_to_Home,20:45,12.948002,77.533887,12.905368,77.541218,4.8,11.88
44,2023-03-07,Tuesday,Home_to_Office,8:45,13.027287,77.586377,13.090591,77.502052,11.7,22.88
44,2023-03-07,Tuesday,Office_to_Home,18:00,13.090591,77.502052,13.027287,77.586377,11.7,30.59
45,2023-03-07,Tuesday,Home_to_Office,7:30,12.940938,77.57174,13.066724,77.600378,14.32,33.78
45,2023-03-07,Tuesday,Office_to_Home,20:00,13.066724,77.600378,12.940938,77.57174,14.32,38.73
46,2023-03-07,Tuesday,Home_to_Office,7:30,12.907142,77.618248,13.069263,77.518021,21.16,42.99
46,2023-03-07,Tuesday,Office_to_Home,20:00,13.069263,77.518021,12.907142,77.618248,21.16,55.28
47,2023-03-07,Tuesday,Home_to_Office,7:15,12.967095,77.656624,13.012171,77.640639,5.31,13.8
47,2023-03-07,Tuesday,Office_to_Home,20:45,13.012171,77.640639,12.967095,77.656624,5.31,13.97
48,2023-03-07,Tuesday,Home_to_Office,8:15,12.917448,77.610084,13.03343,77.593234,13.01,30.52
48,2023-03-07,Tuesday,Office_to_Home,20:45,13.03343,77.593234,12.917448,77.610084,13.01,36.16
49,2023-03-07,Tuesday,Home_to_Office,8:45,12.948814,77.504318,12.90766,77.607288,12.31,28.07
49,2023-03-07,Tuesday,Office_to_Home,18:30,12.90766,77.607288,12.948814,77.504318,12.31,30.73
50,2023-03-07,Tuesday,Home_to_Office,7:00,13.037271,77.637154,13.046869,77.548814,9.86,20.85
50,2023-03-07,Tuesday,Office_to_Home,17:15,13.046869,77.548814,13.037271,77.637154,9.86,27.39
1,2023-03-08,Wednesday,Home_to_Office,8:30,12.97877,77.592759,12.95723,77.614378,3.39,6.85
1,2023-03-08,Wednesday,Office_to_Home,19:30,12.95723,77.614378,12.97877,77.592759,3.39,6.22
2,2023-03-08,Wednesday,Home_to_Office,9:30,12.901048,77.535521,12.944962,77.682184,16.99,38.94
2,2023-03-08,Wednesday,Office_to_Home,18:45,12.944962,77.682184,12.901048,77.535521,16.99,38.69
3,2023-03-08,Wednesday,Home_to_Office,10:15,12.912122,77.698668,12.932292,77.60344,10.8,24.12
3,2023-03-08,Wednesday,Office_to_Home,19:15,12.932292,77.60344,12.912122,77.698668,10.8,28.82
4,2023-03-08,Wednesday,Home_to_Office,10:15,12.98495,77.552451,13.047475,77.61595,9.89,20.97
4,2023-03-08,Wednesday,Office_to_Home,17:30,13.047475,77.61595,12.98495,77.552451,9.89,22.88
5,2023-03-08,Wednesday,Home_to_Office,9:30,13.029297,77.659122,12.955567,77.682452,8.58,20.5
5,2023-03-08,Wednesday,Office_to_Home,18:45,12.955567,77.682452,13.029297,77.659122,8.58,21.65
6,2023-03-08,Wednesday,Home_to_Office,7:00,13.090188,77.620676,12.972083,77.540657,15.84,33.82
6,2023-03-08,Wednesday,Office_to_Home,20:45,12.972083,77.540657,13.090188,77.620676,15.84,40.5
7,2023-03-08,Wednesday,Home_to_Office,10:30,13.058548,77.553486,13.064227,77.573454,2.3,5.0
7,2023-03-08,Wednesday,Office_to_Home,19:30,13.064227,77.573454,13.058548,77.553486,2.3,5.0
8,2023-03-08,Wednesday,Home_to_Office,10:15,13.04274,77.521537,13.058356,77.647595,14.1,29.41
8,2023-03-08,Wednesday,Office_to_Home,20:15,13.058356,77.647595,13.04274,77.521537,14.1,36.47
9,2023-03-08,Wednesday,Home_to_Office,7:15,12.997693,77.645631,13.05934,77.676446,7.65,14.98
9,2023-03-08,Wednesday,Office_to_Home,17:45,13.05934,77.676446,12.997693,77.645631,7.65,19.93
10,2023-03-08,Wednesday,Home_to_Office,8:45,13.019928,77.598829,12.913102,77.562878,12.51,23.38
10,2023-03-08,Wednesday,Office_to_Home,18:30,12.913102,77.562878,13.019928,77.598829,12.51,31.22
11,2023-03-08,Wednesday,Home_to_Office,8:30,12.908455,77.56512,13.012702,77.591889,11.95,25.34
11,2023-03-08,Wednesday,Office_to_Home,18:30,13.012702,77.591889,12.908455,77.56512,11.95,29.85
12,2023-03-08,Wednesday,Home_to_Office,9:00,12.907347,77.6109,12.926189,77.667367,6.61,16.14
12,2023-03-08,Wednesday,Office_to_Home,18:15,12.926189,77.667367,12.907347,77.6109,6.61,16.17
13,2023-03-08,Wednesday,Home_to_Office,8:45,13.080012,77.551686,12.938606,77.608231,16.9,37.58
13,2023-03-08,Wednesday,Office_to_Home,19:00,12.938606,77.608231,13.080012,77.551686,16.9,42.14
14,2023-03-08,Wednesday,Home_to_Office,10:00,13.052322,77.519975,12.90277,77.641973,21.42,46.59
14,2023-03-08,Wednesday,Office_to_Home,17:30,12.90277,77.641973,13.052322,77.519975,21.42,52.74
15,2023-03-08,Wednesday,Home_to_Office,9:00,12.918335,77.546021,12.961022,77.578407,5.95,14.97
15,2023-03-08,Wednesday,Office_to_Home,17:15,12.961022,77.578407,12.918335,77.546021,5.95,11.9
16,2023-03-08,Wednesday,Home_to_Office,9:30,13.051791,77.564969,12.907742,77.620268,17.13,36.27
16,2023-03-08,Wednesday,Office_to_Home,20:00,12.907742,77.620268,13.051791,77.564969,17.13,42.27
17,2023-03-08,Wednesday,Home_to_Office,9:00,12.951968,77.695364,13.083797,77.522669,24.12,54.49
17,2023-03-08,Wednesday,Office_to_Home,20:00,13.083797,77.522669,12.951968,77.695364,24.12,60.02
18,2023-03-08,Wednesday,Home_to_Office,10:45,13.052057,77.608977,13.035558,77.660427,6.0,13.62
18,2023-03-08,Wednesday,Office_to_Home,19:15,13.035558,77.660427,13.052057,77.608977,6.0,14.88
19,2023-03-08,Wednesday,Home_to_Office,9:15,12.986417,77.53197,13.036641,77.659844,15.25,33.24
19,2023-03-08,Wednesday,Office_to_Home,19:00,13.036641,77.659844,12.986417,77.53197,15.25,40.77
20,2023-03-08,Wednesday,Home_to_Office,7:30,13.016002,77.648736,13.038328,77.589943,6.98,13.0
20,2023-03-08,Wednesday,Office_to_Home,17:45,13.038328,77.589943,13.016002,77.648736,6.98,17.94
21,2023-03-08,Wednesday,Home_to_Office,9:00,12.953747,77.574024,13.050659,77.683092,16.2,32.78
21,2023-03-08,Wednesday,Office_to_Home,18:45,13.050659,77.683092,12.953747,77.574024,16.2,39.81
22,2023-03-08,Wednesday,Home_to_Office,8:00,12.942874,77.66544,13.034336,77.576777,14.14,30.07
22,2023-03-08,Wednesday,Office_to_Home,19:45,13.034336,77.576777,12.942874,77.66544,14.14,34.49
23,2023-03-08,Wednesday,Home_to_Office,9:00,13.088459,77.567793,12.917789,77.635248,20.37,43.43
23,2023-03-08,Wednesday,Office_to_Home,20:45,12.917789,77.635248,13.088459,77.567793,20.37,54.66
24,2023-03-08,Wednesday,Home_to_Office,10:00,13.037678,77.632289,13.06965,77.698554,8.17,19.98
24,2023-03-08,Wednesday,Office_to_Home,20:30,13.06965,77.698554,13.037678,77.632289,8.17,20.67
25,2023-03-08,Wednesday,Home_to_Office,10:45,12.996554,77.527267,13.024694,77.594265,8.07,15.48
25,2023-03-08,Wednesday,Office_to_Home,17:00,13.024694,77.594265,12.996554,77.527267,8.07,19.61
26,2023-03-08,Wednesday,Home_to_Office,7:45,12.901041,77.641263,12.941722,77.661853,5.06,11.15
26,2023-03-08,Wednesday,Office_to_Home,18:00,12.941722,77.661853,12.901041,77.641263,5.06,14.42
27,2023-03-08,Wednesday,Home_to_Office,10:00,13.088749,77.500613,12.919026,77.666176,26.32,59.12
27,2023-03-08,Wednesday,Office_to_Home,19:00,12.919026,77.666176,13.088749,77.500613,26.32,64.1
28,2023-03-08,Wednesday,Home_to_Office,7:45,12.995262,77.545166,13.012645,77.685991,15.75,32.01
28,2023-03-08,Wednesday,Office_to_Home,18:30,13.012645,77.685991,12.995262,77.545166,15.75,39.89
29,2023-03-08,Wednesday,Home_to_Office,9:45,12.951165,77.682958,12.971437,77.667167,2.85,6.13
29,2023-03-08,Wednesday,Office_to_Home,20:00,12.971437,77.667167,12.951165,77.682958,2.85,5.0
30,2023-03-08,Wednesday,Home_to_Office,9:30,12.991534,77.673478,12.925419,77.685715,7.46,13.06
30,2023-03-08,Wednesday,Office_to_Home,18:45,12.925419,77.685715,12.991534,77.673478,7.46,17.62
31,2023-03-08,Wednesday,Home_to_Office,9:15,12.91216,77.59454,12.928989,77.632582,4.62,13.26
31,2023-03-08,Wednesday,Office_to_Home,18:45,12.928989,77.632582,12.91216,77.59454,4.62,12.39
32,2023-03-08,Wednesday,Home_to_Office,7:45,13.050001,77.541396,13.084398,77.512214,5.01,11.61
32,2023-03-08,Wednesday,Office_to_Home,20:00,13.084398,77.512214,13.050001,77.541396,5.01,11.54
33,2023-03-08,Wednesday,Home_to_Office,8:30,13.040562,77.633507,12.941891,77.660362,11.35,23.93
33,2023-03-08,Wednesday,Office_to_Home,19:30,12.941891,77.660362,13.040562,77.633507,11.35,28.45
34,2023-03-08,Wednesday,Home_to_Office,9:15,12.964432,77.555032,13.033381,77.559462,7.67,16.97
34,2023-03-08,Wednesday,Office_to_Home,17:45,13.033381,77.559462,12.964432,77.555032,7.67,19.23
35,2023-03-08,Wednesday,Home_to_Office,10:15,12.93867,77.628962,12.949767,77.520333,12.12,26.16
35,2023-03-08,Wednesday,Office_to_Home,17:30,12.949767,77.520333,12.93867,77.628962,12.12,32.23
36,2023-03-08,Wednesday,Home_to_Office,8:45,13.080981,77.572153,13.062204,77.598973,3.63,8.88
36,2023-03-08,Wednesday,Office_to_Home,20:15,13.062204,77.598973,13.080981,77.572153,3.63,10.44
37,2023-03-08,Wednesday,Home_to_Office,8:30,13.000002,77.611958,13.075968,77.674465,10.92,24.57
37,2023-03-08,Wednesday,Office_to_Home,19:15,13.075968,77.674465,13.000002,77.611958,10.92,28.69
38,2023-03-08,Wednesday,Home_to_Office,9:00,13.061795,77.551849,12.946544,77.513266,13.49,29.64
38,2023-03-08,Wednesday,Office_to_Home,18:00,12.946544,77.513266,13.061795,77.551849,13.49,34.92
39,2023-03-08,Wednesday,Home_to_Office,7:00,12.955151,77.542266,12.989647,77.630906,10.56,20.87
39,2023-03-08,Wednesday,Office_to_Home,19:45,12.989647,77.630906,12.955151,77.542266,10.56,22.09
40,2023-03-08,Wednesday,Home_to_Office,10:00,12.986846,77.661633,13.098364,77.688985,12.75,28.39
40,2023-03-08,Wednesday,Office_to_Home,20:00,13.098364,77.688985,12.986846,77.661633,12.75,31.73
41,2023-03-08,Wednesday,Home_to_Office,7:15,12.914934,77.692098,13.042996,77.511106,24.61,52.83
41,2023-03-08,Wednesday,Office_to_Home,17:00,13.042996,77.511106,12.914934,77.692098,24.61,61.55
42,2023-03-08,Wednesday,Home_to_Office,8:00,12.908429,77.516391,12.934268,77.531187,3.31,6.38
42,2023-03-08,Wednesday,Office_to_Home,19:30,12.934268,77.531187,12.908429,77.516391,3.31,6.23
43,2023-03-08,Wednesday,Home_to_Office,10:30,12.905368,77.541218,12.948002,77.533887,4.8,8.63
43,2023-03-08,Wednesday,Office_to_Home,18:15,12.948002,77.533887,12.905368,77.541218,4.8,13.64
44,2023-03-08,Wednesday,Home_to_Office,8:15,13.027287,77.586377,13.090591,77.502052,11.7,26.03
44,2023-03-08,Wednesday,Office_to_Home,19:00,13.090591,77.502052,13.027287,77.586377,11.7,30.81
45,2023-03-08,Wednesday,Home_to_Office,8:00,12.940938,77.57174,13.066724,77.600378,14.32,30.98
45,2023-03-08,Wednesday,Office_to_Home,18:45,13.066724,77.600378,12.940938,77.57174,14.32,33.37
46,2023-03-08,Wednesday,Home_to_Office,10:00,12.907142,77.618248,13.069263,77.518021,21.16,45.73
46,2023-03-08,Wednesday,Office_to_Home,18:15,13.069263,77.518021,12.907142,77.618248,21.16,52.11
47,2023-03-08,Wednesday,Home_to_Office,10:15,12.967095,77.656624,13.012171,77.640639,5.31,9.99
47,2023-03-08,Wednesday,Office_to_Home,20:00,13.012171,77.640639,12.967095,77.656624,5.31,9.9
48,2023-03-08,Wednesday,Home_to_Office,10:45,12.917448,77.610084,13.03343,77.593234,13.01,28.15
48,2023-03-08,Wednesday,Office_to_Home,20:15,13.03343,77.593234,12.917448,77.610084,13.01,33.62
49,2023-03-08,Wednesday,Home_to_Office,7:15,12.948814,77.504318,12.90766,77.607288,12.31,26.11
49,2023-03-08,Wednesday,Office_to_Home,19:30,12.90766,77.607288,12.948814,77.504318,12.31,29.67
50,2023-03-08,Wednesday,Home_to_Office,7:30,13.037271,77.637154,13.046869,77.548814,9.86,19.0
50,2023-03-08,Wednesday,Office_to_Home,18:30,13.046869,77.548814,13.037271,77.637154,9.86,24.67
1,2023-03-09,Thursday,Home_to_Office,10:00,12.97877,77.592759,12.95723,77.614378,3.39,7.75
1,2023-03-09,Thursday,Office_to_Home,20:00,12.95723,77.614378,12.97877,77.592759,3.39,9.78
2,2023-03-09,Thursday,Home_to_Office,10:15,12.901048,77.535521,12.944962,77.682184,16.99,39.72
2,2023-03-09,Thursday,Office_to_Home,17:00,12.944962,77.682184,12.901048,77.535521,16.99,40.53
3,2023-03-09,Thursday,Home_to_Office,7:00,12.912122,77.698668,12.932292,77.60344,10.8,25.98
3,2023-03-09,Thursday,Office_to_Home,17:45,12.932292,77.60344,12.912122,77.698668,10.8,26.33
4,2023-03-09,Thursday,Home_to_Office,8:30,12.98495,77.552451,13.047475,77.61595,9.89,24.53
4,2023-03-09,Thursday,Office_to_Home,20:00,13.047475,77.61595,12.98495,77.552451,9.89,26.68
5,2023-03-09,Thursday,Home_to_Office,7:15,13.029297,77.659122,12.955567,77.682452,8.58,17.33
5,2023-03-09,Thursday,Office_to_Home,17:45,12.955567,77.682452,13.029297,77.659122,8.58,21.31
6,2023-03-09,Thursday,Home_to_Office,9:30,13.090188,77.620676,12.972083,77.540657,15.84,38.44
6,2023-03-09,Thursday,Office_to_Home,19:00,12.972083,77.540657,13.090188,77.620676,15.84,40.73
7,2023-03-09,Thursday,Home_to_Office,10:45,13.058548,77.553486,13.064227,77.573454,2.3,5.0
7,2023-03-09,Thursday,Office_to_Home,17:00,13.064227,77.573454,13.058548,77.553486,2.3,7.05
8,2023-03-09,Thursday,Home_to_Office,10:30,13.04274,77.521537,13.058356,77.647595,14.1,31.57
8,2023-03-09,Thursday,Office_to_Home,20:45,13.058356,77.647595,13.04274,77.521537,14.1,34.76
9,2023-03-09,Thursday,Home_to_Office,8:45,12.997693,77.645631,13.05934,77.676446,7.65,17.27
9,2023-03-09,Thursday,Office_to_Home,19:30,13.05934,77.676446,12.997693,77.645631,7.65,23.72
10,2023-03-09,Thursday,Home_to_Office,7:45,13.019928,77.598829,12.913102,77.562878,12.51,26.56
10,2023-03-09,Thursday,Office_to_Home,19:45,12.913102,77.562878,13.019928,77.598829,12.51,31.16
11,2023-03-09,Thursday,Home_to_Office,10:15,12.908455,77.56512,13.012702,77.591889,11.95,31.55
11,2023-03-09,Thursday,Office_to_Home,17:15,13.012702,77.591889,12.908455,77.56512,11.95,30.2
12,2023-03-09,Thursday,Home_to_Office,7:15,12.907347,77.6109,12.926189,77.667367,6.61,12.3
12,2023-03-09,Thursday,Office_to_Home,18:15,12.926189,77.667367,12.907347,77.6109,6.61,18.83
13,2023-03-09,Thursday,Home_to_Office,10:15,13.080012,77.551686,12.938606,77.608231,16.9,42.88
13,2023-03-09,Thursday,Office_to_Home,17:15,12.938606,77.608231,13.080012,77.551686,16.9,47.75
14,2023-03-09,Thursday,Home_to_Office,9:30,13.052322,77.519975,12.90277,77.641973,21.42,46.07
14,2023-03-09,Thursday,Office_to_Home,17:15,12.90277,77.641973,13.052322,77.519975,21.42,59.89
15,2023-03-09,Thursday,Home_to_Office,8:15,12.918335,77.546021,12.961022,77.578407,5.95,14.2
15,2023-03-09,Thursday,Office_to_Home,19:15,12.961022,77.578407,12.918335,77.546021,5.95,17.1
16,2023-03-09,Thursday,Home_to_Office,10:15,13.051791,77.564969,12.907742,77.620268,17.13,42.12
16,2023-03-09,Thursday,Office_to_Home,18:45,12.907742,77.620268,13.051791,77.564969,17.13,45.47
17,2023-03-09,Thursday,Home_to_Office,8:15,12.951968,77.695364,13.083797,77.522669,24.12,57.79
17,2023-03-09,Thursday,Office_to_Home,18:30,13.083797,77.522669,12.951968,77.695364,24.12,67.22
18,2023-03-09,Thursday,Home_to_Office,10:00,13.052057,77.608977,13.035558,77.660427,6.0,14.29
18,2023-03-09,Thursday,Office_to_Home,18:45,13.035558,77.660427,13.052057,77.608977,6.0,12.9
19,2023-03-09,Thursday,Home_to_Office,7:15,12.986417,77.53197,13.036641,77.659844,15.25,38.44
19,2023-03-09,Thursday,Office_to_Home,19:45,13.036641,77.659844,12.986417,77.53197,15.25,42.8
20,2023-03-09,Thursday,Home_to_Office,7:30,13.016002,77.648736,13.038328,77.589943,6.98,19.33
20,2023-03-09,Thursday,Office_to_Home,17:15,13.038328,77.589943,13.016002,77.648736,6.98,18.97
21,2023-03-09,Thursday,Home_to_Office,8:15,12.953747,77.574024,13.050659,77.683092,16.2,37.63
21,2023-03-09,Thursday,Office_to_Home,17:15,13.050659,77.683092,12.953747,77.574024,16.2,43.51
22,2023-03-09,Thursday,Home_to_Office,8:30,12.942874,77.66544,13.034336,77.576777,14.14,31.4
22,2023-03-09,Thursday,Office_to_Home,18:00,13.034336,77.576777,12.942874,77.66544,14.14,42.36
23,2023-03-09,Thursday,Home_to_Office,10:00,13.088459,77.567793,12.917789,77.635248,20.37,44.93
23,2023-03-09,Thursday,Office_to_Home,18:30,12.917789,77.635248,13.088459,77.567793,20.37,52.7
24,2023-03-09,Thursday,Home_to_Office,8:30,13.037678,77.632289,13.06965,77.698554,8.17,19.72
24,2023-03-09,Thursday,Office_to_Home,19:30,13.06965,77.698554,13.037678,77.632289,8.17,23.55
25,2023-03-09,Thursday,Home_to_Office,8:00,12.996554,77.527267,13.024694,77.594265,8.07,17.72
25,2023-03-09,Thursday,Office_to_Home,18:30,13.024694,77.594265,12.996554,77.527267,8.07,19.65
26,2023-03-09,Thursday,Home_to_Office,8:30,12.901041,77.641263,12.941722,77.661853,5.06,11.06
26,2023-03-09,Thursday,Office_to_Home,18:45,12.941722,77.661853,12.901041,77.641263,5.06,13.86
27,2023-03-09,Thursday,Home_to_Office,7:45,13.088749,77.500613,12.919026,77.666176,26.32,62.71
27,2023-03-09,Thursday,Office_to_Home,17:00,12.919026,77.666176,13.088749,77.500613,26.32,70.25
28,2023-03-09,Thursday,Home_to_Office,10:15,12.995262,77.545166,13.012645,77.685991,15.75,37.06
28,2023-03-09,Thursday,Office_to_Home,17:30,13.012645,77.685991,12.995262,77.545166,15.75,40.26
29,2023-03-09,Thursday,Home_to_Office,7:15,12.951165,77.682958,12.971437,77.667167,2.85,5.0
29,2023-03-09,Thursday,Office_to_Home,19:45,12.971437,77.667167,12.951165,77.682958,2.85,9.72
30,2023-03-09,Thursday,Home_to_Office,8:15,12.991534,77.673478,12.925419,77.685715,7.46,14.6
30,2023-03-09,Thursday,Office_to_Home,19:30,12.925419,77.685715,12.991534,77.673478,7.46,22.99
31,2023-03-09,Thursday,Home_to_Office,7:45,12.91216,77.59454,12.928989,77.632582,4.62,11.7
31,2023-03-09,Thursday,Office_to_Home,17:00,12.928989,77.632582,12.91216,77.59454,4.62,9.48
32,2023-03-09,Thursday,Home_to_Office,8:30,13.050001,77.541396,13.084398,77.512214,5.01,13.01
32,2023-03-09,Thursday,Office_to_Home,20:45,13.084398,77.512214,13.050001,77.541396,5.01,13.52
33,2023-03-09,Thursday,Home_to_Office,8:00,13.040562,77.633507,12.941891,77.660362,11.35,25.23
33,2023-03-09,Thursday,Office_to_Home,19:45,12.941891,77.660362,13.040562,77.633507,11.35,33.17
34,2023-03-09,Thursday,Home_to_Office,9:15,12.964432,77.555032,13.033381,77.559462,7.67,19.44
34,2023-03-09,Thursday,Office_to_Home,18:00,13.033381,77.559462,12.964432,77.555032,7.67,21.99
35,2023-03-09,Thursday,Home_to_Office,8:45,12.93867,77.628962,12.949767,77.520333,12.12,26.48
35,2023-03-09,Thursday,Office_to_Home,20:30,12.949767,77.520333,12.93867,77.628962,12.12,32.79
36,2023-03-09,Thursday,Home_to_Office,8:15,13.080981,77.572153,13.062204,77.598973,3.63,6.89
36,2023-03-09,Thursday,Office_to_Home,17:15,13.062204,77.598973,13.080981,77.572153,3.63,8.69
37,2023-03-09,Thursday,Home_to_Office,8:30,13.000002,77.611958,13.075968,77.674465,10.92,23.01
37,2023-03-09,Thursday,Office_to_Home,19:15,13.075968,77.674465,13.000002,77.611958,10.92,29.53
38,2023-03-09,Thursday,Home_to_Office,7:30,13.061795,77.551849,12.946544,77.513266,13.49,32.4
38,2023-03-09,Thursday,Office_to_Home,17:00,12.946544,77.513266,13.061795,77.551849,13.49,35.27
39,2023-03-09,Thursday,Home_to_Office,9:30,12.955151,77.542266,12.989647,77.630906,10.56,25.5
39,2023-03-09,Thursday,Office_to_Home,20:00,12.989647,77.630906,12.955151,77.542266,10.56,26.36
40,2023-03-09,Thursday,Home_to_Office,10:30,12.986846,77.661633,13.098364,77.688985,12.75,28.46
40,2023-03-09,Thursday,Office_to_Home,17:00,13.098364,77.688985,12.986846,77.661633,12.75,33.07
41,2023-03-09,Thursday,Home_to_Office,9:00,12.914934,77.692098,13.042996,77.511106,24.61,60.42
41,2023-03-09,Thursday,Office_to_Home,17:30,13.042996,77.511106,12.914934,77.692098,24.61,64.1
42,2023-03-09,Thursday,Home_to_Office,8:00,12.908429,77.516391,12.934268,77.531187,3.31,7.85
42,2023-03-09,Thursday,Office_to_Home,19:45,12.934268,77.531187,12.908429,77.516391,3.31,8.02
43,2023-03-09,Thursday,Home_to_Office,9:15,12.905368,77.541218,12.948002,77.533887,4.8,10.04
43,2023-03-09,Thursday,Office_to_Home,17:30,12.948002,77.533887,12.905368,77.541218,4.8,13.51
44,2023-03-09,Thursday,Home_to_Office,9:45,13.027287,77.586377,13.090591,77.502052,11.7,28.69
44,2023-03-09,Thursday,Office_to_Home,19:15,13.090591,77.502052,13.027287,77.586377,11.7,32.34
45,2023-03-09,Thursday,Home_to_Office,7:45,12.940938,77.57174,13.066724,77.600378,14.32,33.98
45,2023-03-09,Thursday,Office_to_Home,20:30,13.066724,77.600378,12.940938,77.57174,14.32,36.24
46,2023-03-09,Thursday,Home_to_Office,9:45,12.907142,77.618248,13.069263,77.518021,21.16,49.9
46,2023-03-09,Thursday,Office_to_Home,20:30,13.069263,77.518021,12.907142,77.618248,21.16,57.04
47,2023-03-09,Thursday,Home_to_Office,8:00,12.967095,77.656624,13.012171,77.640639,5.31,17.33
47,2023-03-09,Thursday,Office_to_Home,19:00,13.012171,77.640639,12.967095,77.656624,5.31,10.93
48,2023-03-09,Thursday,Home_to_Office,9:15,12.917448,77.610084,13.03343,77.593234,13.01,30.93
48,2023-03-09,Thursday,Office_to_Home,18:45,13.03343,77.593234,12.917448,77.610084,13.01,37.23
49,2023-03-09,Thursday,Home_to_Office,8:45,12.948814,77.504318,12.90766,77.607288,12.31,29.06
49,2023-03-09,Thursday,Office_to_Home,20:15,12.90766,77.607288,12.948814,77.504318,12.31,31.16
50,2023-03-09,Thursday,Home_to_Office,7:00,13.037271,77.637154,13.046869,77.548814,9.86,26.35
50,2023-03-09,Thursday,Office_to_Home,17:00,13.046869,77.548814,13.037271,77.637154,9.86,26.35
1,2023-03-10,Friday,Home_to_Office,8:30,12.97877,77.592759,12.95723,77.614378,3.39,8.85
1,2023-03-10,Friday,Office_to_Home,19:00,12.95723,77.614378,12.97877,77.592759,3.39,11.19
2,2023-03-10,Friday,Home_to_Office,8:45,12.901048,77.535521,12.944962,77.682184,16.99,44.0
2,2023-03-10,Friday,Office_to_Home,19:15,12.944962,77.682184,12.901048,77.535521,16.99,52.66
3,2023-03-10,Friday,Home_to_Office,7:45,12.912122,77.698668,12.932292,77.60344,10.8,31.24
3,2023-03-10,Friday,Office_to_Home,18:30,12.932292,77.60344,12.912122,77.698668,10.8,34.04
4,2023-03-10,Friday,Home_to_Office,10:15,12.98495,77.552451,13.047475,77.61595,9.89,27.61
4,2023-03-10,Friday,Office_to_Home,17:00,13.047475,77.61595,12.98495,77.552451,9.89,33.49
5,2023-03-10,Friday,Home_to_Office,9:45,13.029297,77.659122,12.955567,77.682452,8.58,21.93
5,2023-03-10,Friday,Office_to_Home,20:00,12.955567,77.682452,13.029297,77.659122,8.58,25.26
6,2023-03-10,Friday,Home_to_Office,9:00,13.090188,77.620676,12.972083,77.540657,15.84,42.82
6,2023-03-10,Friday,Office_to_Home,20:00,12.972083,77.540657,13.090188,77.620676,15.84,51.35
7,2023-03-10,Friday,Home_to_Office,8:00,13.058548,77.553486,13.064227,77.573454,2.3,5.41
7,2023-03-10,Friday,Office_to_Home,20:45,13.064227,77.573454,13.058548,77.553486,2.3,9.91
8,2023-03-10,Friday,Home_to_Office,7:15,13.04274,77.521537,13.058356,77.647595,14.1,37.12
8,2023-03-10,Friday,Office_to_Home,17:00,13.058356,77.647595,13.04274,77.521537,14.1,44.3
9,2023-03-10,Friday,Home_to_Office,8:15,12.997693,77.645631,13.05934,77.676446,7.65,19.06
9,2023-03-10,Friday,Office_to_Home,19:30,13.05934,77.676446,12.997693,77.645631,7.65,25.87
10,2023-03-10,Friday,Home_to_Office,7:45,13.019928,77.598829,12.913102,77.562878,12.51,35.59
10,2023-03-10,Friday,Office_to_Home,20:15,12.913102,77.562878,13.019928,77.598829,12.51,33.78
11,2023-03-10,Friday,Home_to_Office,9:30,12.908455,77.56512,13.012702,77.591889,11.95,33.62
11,2023-03-10,Friday,Office_to_Home,19:00,13.012702,77.591889,12.908455,77.56512,11.95,37.74
12,2023-03-10,Friday,Home_to_Office,8:45,12.907347,77.6109,12.926189,77.667367,6.61,17.91
12,2023-03-10,Friday,Office_to_Home,19:15,12.926189,77.667367,12.907347,77.6109,6.61,19.34
13,2023-03-10,Friday,Home_to_Office,7:45,13.080012,77.551686,12.938606,77.608231,16.9,47.08
13,2023-03-10,Friday,Office_to_Home,18:30,12.938606,77.608231,13.080012,77.551686,16.9,50.05
14,2023-03-10,Friday,Home_to_Office,10:15,13.052322,77.519975,12.90277,77.641973,21.42,58.1
14,2023-03-10,Friday,Office_to_Home,17:30,12.90277,77.641973,13.052322,77.519975,21.42,65.13
15,2023-03-10,Friday,Home_to_Office,8:15,12.918335,77.546021,12.961022,77.578407,5.95,19.76
15,2023-03-10,Friday,Office_to_Home,20:15,12.961022,77.578407,12.918335,77.546021,5.95,23.59
16,2023-03-10,Friday,Home_to_Office,10:00,13.051791,77.564969,12.907742,77.620268,17.13,44.98
16,2023-03-10,Friday,Office_to_Home,17:45,12.907742,77.620268,13.051791,77.564969,17.13,52.02
17,2023-03-10,Friday,Home_to_Office,8:30,12.951968,77.695364,13.083797,77.522669,24.12,66.14
17,2023-03-10,Friday,Office_to_Home,17:00,13.083797,77.522669,12.951968,77.695364,24.12,73.64
18,2023-03-10,Friday,Home_to_Office,9:30,13.052057,77.608977,13.035558,77.660427,6.0,15.35
18,2023-03-10,Friday,Office_to_Home,19:30,13.035558,77.660427,13.052057,77.608977,6.0,20.38
19,2023-03-10,Friday,Home_to_Office,8:15,12.986417,77.53197,13.036641,77.659844,15.25,41.93
19,2023-03-10,Friday,Office_to_Home,18:15,13.036641,77.659844,12.986417,77.53197,15.25,49.85
20,2023-03-10,Friday,Home_to_Office,8:15,13.016002,77.648736,13.038328,77.589943,6.98,19.79
20,2023-03-10,Friday,Office_to_Home,17:30,13.038328,77.589943,13.016002,77.648736,6.98,24.74
21,2023-03-10,Friday,Home_to_Office,10:45,12.953747,77.574024,13.050659,77.683092,16.2,46.58
